data_timestep, lane_id, lane_queueing_length, lane_queueing_length_experimental, lane_queueing_time,random_seed,scenario
3600, MRT_to_KB_001.37_5,19.2,19.2,37,3,dynamic_vehicle_data
3600, P_to_KBJ_1,30.93,30.93,35,3,dynamic_vehicle_data
3600, P_to_KBJ_2,114.43,100.02,50,3,dynamic_vehicle_data
3900, CMB_to_KBJ_001_1,16.91,16.91,96,3,dynamic_vehicle_data
3900, CMB_to_KBJ_001_2,16.75,16.75,58,3,dynamic_vehicle_data
3900, CMB_to_KBJ_001_3,9.75,9.75,45,3,dynamic_vehicle_data
3900, CMB_to_KBJ_001_4,6.3,6.3,24,3,dynamic_vehicle_data
3900, MRT_to_KB_001.37_1,0,15.15,0,3,dynamic_vehicle_data
3900, MRT_to_KB_001.37_2,23.66,23.66,46,3,dynamic_vehicle_data
3900, MRT_to_KB_001.37_3,26.96,26.96,38,3,dynamic_vehicle_data
3900, MRT_to_KB_001.37_4,30.06,30.06,34,3,dynamic_vehicle_data
3900, P_to_KBJ_1,130.76,0,102,3,dynamic_vehicle_data
3900, P_to_KBJ_2,127.43,100.72,150,3,dynamic_vehicle_data
4200, KBJ_to_CMB_001_1,0,24.96,0,3,dynamic_vehicle_data
4200, MRT_to_KB_001_1,0,27.61,0,3,dynamic_vehicle_data
4200, MRT_to_KB_001.37_5,3.55,3.55,9,3,dynamic_vehicle_data
4200, MRT_to_KB_003_2,0,27.23,0,3,dynamic_vehicle_data
